"author_date_unix_timestamp","fix_unix_timestamp","fix","ns","nd","nf","entropy","la","ld","lt","ndev","age","nuc","exp","rexp","sexp","contains_bug"
1323268096,-1,0,4,11,61,5.03734025378054,53109,0,0,0,0,0,0,0,0,1
1323298188,-1,0,2,2,7,2.13036952580123,109,82,88,1,0.298531746031746,1,1,1,0,1
1323308870,-1,0,2,2,5,1.17419331554857,26,42,86,1,0.123634259259259,1,2,2,1,1
1323309976,-1,0,1,1,1,0,3,2,228,1,0.0128009259259259,1,3,3,2,0
1323316373,-1,0,1,1,4,1.52486163490889,37,24,127,1,0.114548611111111,3,4,4,3,1
1323316948,-1,0,2,2,42,4.56620733704596,1206,0,0,0,0,0,0,0,0,1
1323354786,-1,0,1,1,4,1.66791132726005,44,17,127.25,1,0.497213541666667,2,5,5,4,1
1323354821,-1,1,1,1,1,0,4,1,35,1,0.438344907407407,1,6,6,2,0
1323444184,-1,0,1,1,2,0.362051251733998,24,5,153,1,1.03469907407407,1,7,7,5,1
1323444205,-1,1,1,1,4,1.79519372941513,115,0,0,0,0,0,8,8,3,0
1323449104,-1,1,1,1,1,0,2,1,38,2,1.09123842592593,1,9,9,4,1
1323449125,1323354786,1,1,1,2,0.222284830685688,21,7,134,1,0.574537037037037,2,10,10,6,1
1323637032,-1,0,1,2,4,1.44067873102993,40,25,159,1,3.0970775462963,4,11,11,7,1
1323637043,-1,0,1,1,7,2.16238164239169,76,50,35,2,3.06546792328042,3,12,12,5,1
1323650557,-1,0,1,2,4,1.57869357849157,63,33,166,1,1.10608217592593,2,13,13,8,1
1323650575,-1,0,1,1,3,1.57901320727997,21,6,28,2,0.15662037037037,1,14,14,6,1
1323695007,-1,0,1,1,2,0.543564443199596,7,1,182,1,0.514467592592593,1,15,15,9,1
1323698301,-1,0,1,1,3,1.21914929428931,50,23,20.6666666666667,1,0.420462962962963,2,16,16,7,1
1323698305,-1,0,1,1,1,0,8,2,270,1,0.0381712962962963,1,17,17,10,1
1323953467,-1,0,3,5,10,2.72451179796371,123,25,109.9,1,5.02085532407408,7,18,15.5,6.33333333333333,1
1323953504,-1,0,1,1,1,0,59,0,0,0,0,0,19,16.5,12,1
1323953549,-1,0,2,2,6,1.73763340958173,100,50,31.5,2,6.01496527777778,3,20,17.5,4.5,0
1324010942,-1,0,1,1,1,0,94,27,204,1,0.665219907407407,1,21,17.5,13,1
1324010955,-1,0,1,1,1,0,2,1,33,2,0.664421296296296,1,22,18.5,10,0
1324011012,-1,0,1,1,1,0,116,0,0,0,0,0,23,19.5,14,1
1324011825,-1,1,1,1,1,0,1,0,48,1,0.674490740740741,1,24,20.5,11,0
1324046772,-1,0,1,1,3,1.17003338441405,17,13,39.3333333333333,2,1.80154706790123,3,25,21.5,12,0
1324046947,-1,0,1,3,8,1.86745661861615,0,2486,310,1,8.02291232638889,2,26,22.5,15,0
1324047043,-1,0,1,1,1,0,0,19,282,1,1.08305555555556,1,27,23.5,16,0
1324051613,1323953467,1,1,2,3,0.199774983215475,1612,14,121,1,0.396280864197531,2,28,23.5,17,1
1324051746,1323698301,1,1,1,4,1.064993710581,37,54,24,2,1.051484375,2,29,24.5,13,1
1324068670,-1,0,3,4,11,2.37167844039065,289,149,217,1,1.30259785353535,6,30,24.5,6.33333333333333,1
1324074143,-1,0,2,2,4,0.911816229306869,68,15,154.25,1,0.0633449074074074,1,31,25.5,10.5,1
1324074161,-1,0,1,1,3,1.28067212952089,31,17,32.3333333333333,2,0.278622685185185,2,32,26.5,14,1
1324074172,-1,0,1,1,1,0,39,0,0,0,0,0,33,27.5,15,0
1324076860,-1,0,1,1,3,1.0382871112932,28,13,33.6666666666667,2,0.961886574074074,2,34,28.5,16,0
1324076874,-1,0,1,1,1,0,1,0,164,1,0.0316087962962963,1,35,29.5,20,0
1324225175,-1,0,1,1,1,0,661,0,0,0,0,0,36,30.5,17,0
1324426638,1324068670,1,1,2,7,2.35273731854775,97,42,307,1,5.40034391534392,5,37,28,21,1
1324426666,-1,1,1,1,4,1.58186266046191,13,8,38,2,8.800546875,3,38,29,18,1
1324428233,-1,0,2,2,6,1.55771144485393,16,59,109,1,2.75944444444444,3,39,30,12.5,0
1324429805,-1,0,1,2,2,0.453716339186945,14,7,927.5,1,0.0366550925925926,1,40,31,23,1
1324506600,-1,0,1,2,2,0.217948085300212,595,152,968,1,7.61168402777778,2,41,31.8333333333333,24,0
1324506603,-1,0,1,1,5,2.25303052454731,11,25,77,2,12.0682337962963,2,42,32.8333333333333,19,0
