instance class;predicted class;recall(0);recall(1);timestamp 
1;0;0.0;0.0;1293840523
1;0;0.0;0.0;1293853015
1;0;0.0;0.0;1293857524
1;0;0.0;0.0;1294097284
1;0;0.0;0.0;1294112356
0;0;100.0;0.0;1294112468
0;0;100.0;0.0;1294112677
1;0;100.0;0.0;1294112863
1;0;100.0;0.0;1294188041
0;0;100.0;0.0;1294188502
1;0;100.0;0.0;1294188634
1;0;100.0;0.0;1294192125
1;0;100.0;0.0;1294200534
0;0;100.0;0.0;1294201845
0;0;100.0;0.0;1294441271
0;0;100.0;0.0;1294447449
1;0;100.0;0.0;1294447588
1;0;100.0;0.0;1294468840
0;0;100.0;0.0;1294469171
0;0;100.0;0.0;1294883067
1;0;100.0;0.0;1298425344
1;0;100.0;0.0;1299733974
1;0;100.0;0.0;1299888878
1;0;100.0;0.0;1300415911
1;0;100.0;0.0;1301454910
0;1;88.43700077872938;0.0;1305149375
0;1;79.18800266599344;0.0;1305150062
1;1;79.18800266599344;6.042798535773048;1305287658
1;1;79.18800266599344;11.447875774266535;1305321817
1;0;79.18800266599344;10.81919307635325;1305326948
1;1;79.18800266599344;15.506206675767324;1305491483
1;0;79.18800266599344;14.724523318452537;1305850908
1;1;79.18800266599344;18.856373050451978;1305878739
0;0;81.1765035443805;18.856373050451978;1305899488
0;0;82.83328083627322;18.856373050451978;1305899582
0;0;84.23488620431789;18.856373050451978;1305901812
0;0;85.43599941283851;18.856373050451978;1305933768
1;0;85.43599941283851;17.976557378757438;1306183860
1;1;85.43599941283851;21.668336318417026;1306255516
1;1;85.43599941283851;25.0746998276;1306325472
1;1;85.43599941283851;28.227361441426147;1306432428
1;0;85.43599941283851;27.076542809189842;1306453931
1;1;85.43599941283851;29.96085484737335;1306515126
1;0;85.43599941283851;28.8098407165669;1306615929
1;1;85.43599941283851;31.469200275614202;1306714126
1;1;85.43599941283851;33.961051175187826;1306862100
1;1;85.43599941283851;36.300622274842965;1306864123
1;1;85.43599941283851;38.50135082762186;1306951215
1;1;85.43599941283851;40.57513842378601;1307079037
1;1;85.43599941283851;42.53256427725805;1307121943
1;0;85.43599941283851;41.162980020960305;1307121996
0;0;86.47671896060642;41.162980020960305;1307124174
1;1;86.47671896060642;43.016433214934395;1307159726
1;1;86.47671896060642;44.773715716494614;1307159792
1;0;86.47671896060642;43.42115088628453;1307159989
1;1;86.47671896060642;45.096479295782345;1307218652
0;0;87.38711872632092;45.096479295782345;1307219009
1;0;87.38711872632092;43.78683251589833;1307234736
0;0;88.19019638627307;43.78683251589833;1307236777
1;1;88.19019638627307;45.38881566050619;1307238404
0;0;88.903839026121;45.38881566050619;1307249907
0;0;89.54216803315735;45.38881566050619;1307250050
1;0;89.54216803315735;44.11880197440814;1307335929
1;1;89.54216803315735;45.65478242282429;1307338684
0;0;90.11648052089569;45.65478242282429;1307338906
0;0;90.63592177520388;45.65478242282429;1307338966
0;0;91.10797430603698;45.65478242282429;1307339684
1;0;91.10797430603698;44.4214572764563;1307377325
1;0;91.10797430603698;43.24152490721672;1307381683
1;0;91.10797430603698;42.11164743257617;1307386152
0;0;91.53881932045698;42.11164743257617;1307395063
0;0;91.9336078273975;42.11164743257617;1307403347
0;0;92.29666667728459;42.11164743257617;1307404233
1;1;92.29666667728459;43.6002285282742;1307425737
1;0;92.29666667728459;42.49640831988999;1307426825
1;0;92.29666667728459;41.43676376704608;1307426993
0;0;92.63165705405275;41.43676376704608;1307467076
1;1;92.63165705405275;42.87554530520696;1307467516
1;1;92.63165705405275;44.25882721013791;1307491013
0;0;92.94169774671256;44.25882721013791;1307491094
1;1;92.94169774671256;45.589694042903815;1307523171
1;1;92.94169774671256;46.87100605461571;1307528507
1;0;92.94169774671256;45.7819926483427;1307595570
0;1;89.15250059838755;45.7819926483427;1307630539
1;1;89.15250059838755;47.02525457590155;1307717591
0;0;89.58154735938234;47.02525457590155;1308243809
1;0;89.58154735938234;45.960693792145626;1308333979
1;1;89.58154735938234;47.168771371418764;1308640454
0;0;89.98179582597574;47.168771371418764;1308676387
0;0;90.35603304222649;47.168771371418764;1308677224
0;0;90.70669767529415;47.168771371418764;1308677854
1;0;90.70669767529415;46.12715796186267;1308703205
1;1;90.70669767529415;47.30261263752672;1308832439
0;0;91.03593279981011;47.30261263752672;1308920735
1;0;91.03593279981011;46.2825701213834;1308923537
1;0;91.03593279981011;45.295933647080425;1308925316
1;0;91.03593279981011;44.34113604427977;1308939603
0;0;91.3456293673591;44.34113604427977;1308940908
1;1;91.3456293673591;45.50151891137661;1308992695
1;1;91.3456293673591;46.625516706362674;1309180192
0;0;91.63746222404953;46.625516706362674;1309192038
0;0;91.91292012515525;46.625516706362674;1309192208
1;1;91.91292012515525;47.714760190304695;1309216023
1;1;91.91292012515525;48.770784218414235;1309216138
0;0;92.17333088251773;48.770784218414235;1309216269
0;0;92.41988254130574;48.770784218414235;1309217668
0;1;89.56980046415764;48.770784218414235;1309253348
0;1;86.86399505984708;48.770784218414235;1309253868
0;0;87.2529588264891;48.770784218414235;1309254100
0;0;87.62314562791197;48.770784218414235;1309254150
0;0;87.97586569288535;48.770784218414235;1309254191
1;1;87.97586569288535;49.79503468964087;1309280667
0;0;88.31231014316;49.79503468964087;1309342692
1;1;88.31231014316;50.78887490058469;1309362015
0;0;88.63356422756665;50.78887490058469;1309362535
1;1;88.63356422756665;51.75359136245723;1309453981
1;1;88.63356422756665;52.69039913329452;1309519231
1;1;88.63356422756665;53.600446711904816;1309776196
1;0;88.63356422756665;52.578824118162146;1309801845
1;0;88.63356422756665;51.58567154121091;1309824498
1;0;88.63356422756665;50.619863363128395;1309857853
0;0;88.94061882992766;50.619863363128395;1309861632
1;0;88.94061882992766;49.68033241899263;1309884630
1;0;88.94061882992766;48.76606625001506;1309886846
1;1;88.94061882992766;49.70106652467015;1309951398
1;0;88.94061882992766;48.801461912080654;1309952473
1;0;88.94061882992766;47.925238102809445;1309959954
1;0;88.94061882992766;47.07153784928673;1310023700
1;1;88.94061882992766;48.00705203833828;1310040314
1;1;88.94061882992766;48.9190314457697;1310142844
