instance class;predicted class;recall(0);recall(1);timestamp 
0;0;100.0;0.0;1254244893
0;0;100.0;0.0;1254261636
1;0;100.0;0.0;1254261666
0;0;100.0;0.0;1254261833
0;0;100.0;0.0;1254261889
0;0;100.0;0.0;1254268301
1;0;100.0;0.0;1254268319
0;0;100.0;0.0;1254334201
0;0;100.0;0.0;1254531192
0;0;100.0;0.0;1254531642
0;0;100.0;0.0;1254594028
0;0;100.0;0.0;1254594078
0;0;100.0;0.0;1254602950
1;0;100.0;0.0;1254687744
0;0;100.0;0.0;1254687998
0;0;100.0;0.0;1254688239
0;0;100.0;0.0;1254688290
0;0;100.0;0.0;1254688322
0;0;100.0;0.0;1254688347
0;0;100.0;0.0;1254688479
0;0;100.0;0.0;1254696103
0;0;100.0;0.0;1254697526
0;0;100.0;0.0;1254699847
0;0;100.0;0.0;1254699884
0;0;100.0;0.0;1254769395
0;0;100.0;0.0;1254769666
0;0;100.0;0.0;1254821293
0;0;100.0;0.0;1254821468
0;0;100.0;0.0;1254947275
0;1;95.79226028247868;0.0;1263275692
0;1;91.88684679968252;0.0;1263282623
0;0;92.20774307016613;0.0;1263282728
0;0;92.50710027752231;0.0;1263282925
1;0;92.50710027752231;0.0;1263282963
0;0;92.78700293123912;0.0;1263282978
0;0;93.04927497981727;0.0;1263284872
0;0;93.29551928970186;0.0;1263290449
0;0;93.52715015734347;0.0;1263290480
0;0;93.74542024776301;0.0;1263290530
0;0;93.95144304335554;0.0;1263290612
0;0;94.14621165234745;0.0;1263293971
0;0;94.33061464749693;0.0;1263293986
0;0;94.5054494680713;0.0;1263294003
0;0;94.67143381152756;0.0;1263294019
0;0;94.82921535811744;0.0;1263294041
0;0;94.97938010626328;0.0;1263294061
0;0;95.12245954485786;0.0;1263294072
0;0;95.25893684752336;0.0;1263294875
0;0;95.38925224096884;0.0;1263294920
1;0;95.38925224096884;0.0;1263295514
0;0;95.51380767312725;0.0;1263295709
0;0;95.63297088535977;0.0;1263295892
0;0;95.74707897563452;0.0;1263348838
0;0;95.85644152539777;0.0;1263348958
0;0;95.96134335122012;0.0;1263462068
0;0;96.06204693271981;0.0;1263952173
0;0;96.15879456034081;0.0;1265132595
0;0;96.25181023998611;0.0;1265162925
0;0;96.34130138602498;0.0;1265164003
0;1;96.42746032960852;0.0;1266400007
0;0;96.51046566537973;0.0;1266400007
0;1;96.59048345642476;0.0;1266403874
0;0;96.66766831457367;0.0;1266448546
1;0;96.66766831457367;0.0;1266452809
0;0;96.74216437084021;0.0;1266452809
0;0;96.81410614881747;0.0;1266452870
0;0;96.88361935216565;0.0;1266452870
0;0;96.95082157589135;0.0;1266455381
0;0;97.01582294988576;0.0;1266455405
0;0;97.07872672213125;0.0;1266455424
0;0;97.13962978807315;0.0;1266460489
0;0;97.19862317186711;0.0;1266460505
0;0;97.25579246452935;0.0;1266460597
0;0;97.3112182234266;0.0;1266797373
0;0;97.36497633702767;0.0;1266828546
0;0;97.41713835839073;0.0;1266828575
0;0;97.46777181046821;0.0;1266828601
0;0;97.51694046596977;0.0;1266828622
