"author_date_unix_timestamp","fix_unix_timestamp","fix","ns","nd","nf","entropy","la","ld","lt","ndev","age","nuc","exp","rexp","sexp","contains_bug"
1174301697,-1,0,1,10,42,5.07491923930632,2295,0,0,0,0,0,0,0,0,1
1174302033,-1,0,3,10,42,0,0,0,54.6428571428571,1,1.15740740740741e-05,1,1,1,0,0
1174306940,1174301697,1,1,5,10,2.87545305413773,147,46,58.4,1,0.0567939814814815,1,2,2,1,1
1174310317,-1,0,1,3,13,3.07452769670625,295,114,53.1538461538462,1,0.0475409544159544,2,3,3,2,1
1174310425,-1,0,3,3,3,0.182605876639123,170,2,143.333333333333,1,0.0647530864197531,1,4,4,0.666666666666667,0
1174311498,-1,0,1,2,5,1.78639131261626,103,13,68.4,1,0.0109351851851852,1,5,5,3,1
1174314551,-1,0,2,2,2,0.863120568566631,12,2,243.5,1,0.0415451388888889,2,6,6,3,0
1174316653,-1,0,1,1,1,0,24,19,183,1,0.0243287037037037,1,7,7,5,1
1174318528,1174301697,1,2,5,6,2.14882826301868,105,51,66,1,0.133649691358025,3,8,8,4,1
1174320828,1174318528,1,1,6,9,1.82258599334105,477,24,34.5555555555556,1,0.0509040637860082,3,0,0,0,1
1174321821,-1,0,1,3,3,1.27829115700163,58,0,132,1,0.10414737654321,3,9,9,7,0
1174328769,-1,0,1,4,8,2.23217606130688,114,49,50.25,2,0.0330338541666667,3,1,1,0,0
1174332076,-1,0,1,1,1,0,1,1,25,2,0.038275462962963,1,0,0,0,0
1174332356,-1,0,1,5,7,2.35467096095605,108,34,61.7142857142857,2,0.094036044973545,2,2,2,1,1
1174332386,-1,0,1,1,1,0,26,0,0,0,0,0,3,3,2,0
1174333201,-1,0,2,2,2,0.11611507530477,64,0,157,1,0.107928240740741,1,0,0,0,0
1174333624,-1,0,1,1,1,0,1,1,88,2,0.0146759259259259,1,10,10,8,0
1174333860,-1,0,1,3,7,2.33408497062509,302,13,27.1428571428571,1,0.0640988756613757,2,11,11,3,1
1174342966,-1,0,2,4,18,3.35564078687762,174,66,57.2777777777778,2,0.31634966563786,6,4,4,1.5,1
1174346015,-1,0,1,3,4,1.79054548465206,172,4,98.5,2,0.119907407407407,2,5,5,4,1
1174346346,-1,0,1,1,1,0,8,2,259,2,0.00383101851851852,1,6,6,5,0
1174350148,-1,0,3,8,9,2.34393703613822,337,18,97.4444444444444,3,0.116268004115226,4,7,7,2,0
1174353357,-1,0,2,6,13,3.2659806239854,343,94,66.7692307692308,2,0.12999910968661,5,12,12,6.5,1
1174356005,-1,0,2,4,5,1.94387429826835,85,11,89.2,2,0.0245185185185185,1,13,13,7.5,1
1174356198,1174356005,1,1,1,1,0,7,3,72,1,0.0022337962962963,1,14,14,6,0
