author_date_unix_timestamp,fix_unix_timestamp,fix,ns,nd,nf,entropy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,contains_bug
1224108177,-1,0,3,3,14,1.63956658181312,3384,0,0,0,0,0,0,0,0,1
1224109440,-1,0,4,4,9,2.28117700716509,73,69,349.555555555556,1,0.008125,2,1,1,0,1
1224280918,1224109440,1,2,2,6,0.579247189023402,375,301,466.5,1,1.99444444444444,2,2,2,1,1
1225162534,1224280918,1,1,1,1,0,93,15,2613,1,10.2038888888889,1,3,1.5,2,1
1225173009,-1,0,1,1,1,0,1,1,90,1,12.3098263888889,1,4,2.5,2,1
1225182547,-1,0,1,1,1,0,286,0,2691,1,0.231631944444444,1,5,3.5,3,1
1225182660,1225182547,1,1,1,1,0,2,1,2977,1,0.00130787037037037,1,6,4.5,4,1
1225214506,-1,0,1,1,1,0,1,1,41,1,12.7901157407407,1,7,5.5,5,0
1225214599,-1,0,1,1,1,0,2,2,133,1,12.7911921296296,1,8,6.5,1,0
1225215022,-1,0,1,1,1,0,14,0,67,1,12.796087962963,1,9,7.5,2,0
1225225863,1224280918,1,2,2,2,0.721928094887362,8,2,1529.5,1,0.31275462962963,2,10,8.5,4.5,0
1225393024,1224108177,1,1,1,1,0,7,7,2978,1,1.9347337962963,1,11,9.16666666666667,7,1
1225393325,-1,0,2,2,2,0.881290899230693,15,5,64,1,2.00394097222222,2,12,10.1666666666667,6,1
1225478362,-1,0,2,2,2,0,2,2,1585,1,8.41585648148148,2,0,0,0,0
1225782700,1225393325,1,1,1,1,0,1,1,45,1,4.50665509259259,1,13,10,9,1
1225818656,-1,0,2,2,2,0.6098403047164,17,3,1535.5,2,4.43070023148148,2,14,10,7.5,1
1225921346,-1,1,1,1,1,0,2,2,192,2,5.12712962962963,1,15,9,6,0
1225921389,-1,0,2,2,2,0.650022421648354,11,1,1542.5,2,1.18903935185185,1,16,10,9,1
1226005207,-1,0,1,1,1,0,16,2,2997,2,0.970115740740741,1,17,9.83333333333333,12,1
1226006546,-1,0,1,1,1,0,23,11,3011,2,0.0154976851851852,1,18,10.8333333333333,13,1
1226007651,1224108177,1,1,1,1,0,6,3,3023,2,0.0127893518518519,1,19,11.8333333333333,14,0
1226945663,1224280918,1,2,2,2,0.985228136034252,5,2,1562,2,11.3558217592593,2,20,7.43333333333333,11.5,1
1226945693,-1,0,1,1,2,1,4,4,117,1,10.0180787037037,2,21,8.43333333333333,9,0
1226945769,-1,0,1,1,1,0,1,1,45,1,13.4614467592593,1,22,9.43333333333333,16,0
1228845873,-1,0,1,1,1,0,8,0,192,2,33.8486921296296,1,23,3.95833333333333,10,0
1229453838,-1,0,2,2,2,0.369978390694348,166,45,1563.5,2,29.0296296296296,2,24,3.85595238095238,14,1
1229476599,-1,0,2,2,2,0.970950594454669,4,1,1624,2,0.2634375,1,25,4.83809523809524,15,0
1229537023,-1,1,1,1,1,0,1,1,41,1,60.8345486111111,1,26,5.83809523809524,3,0
1229537436,-1,0,2,2,2,0.954434002924965,7,1,1625.5,2,0.704131944444444,1,27,6.83809523809524,16,1
1229539608,1224280918,1,1,1,3,1.14883485428092,18,10,59.6666666666667,1,40.5862847222222,2,28,7.83809523809524,4,1
1229540551,-1,1,1,1,1,0,4,8,70,1,0.0109143518518519,1,29,8.83809523809524,5,0
1229546285,1224108177,1,2,2,2,0.994030211476956,10,1,1628.5,2,0.102418981481481,1,30,9.83809523809524,17,0
1229552189,-1,0,2,2,2,0.676941869780886,25,3,1633,2,0.0683333333333333,1,31,10.7793650793651,18,0
1229632532,-1,0,1,1,1,0,8,0,0,0,0,0,32,11.7325396825397,22,0
1229642985,-1,0,1,1,1,0,0,1,3,1,64.0602777777778,1,33,12.6611111111111,23,0
1229642992,-1,0,1,1,1,0,2,1,3156,2,1.05096064814815,1,34,13.6611111111111,24,1
1229648649,-1,0,1,1,1,0,248,45,3156,2,1.11643518518519,1,0,0,0,1
1229910244,1229648649,1,1,1,1,0,283,65,3360,3,3.02771990740741,1,1,1,0,1
1231431799,-1,0,1,1,1,0,4,4,66,1,21.8894444444444,1,2,0.666666666666667,0,0
1231490436,1229910244,1,1,1,1,0,2,2,3578,3,18.2892592592593,1,3,1.58333333333333,1,0
1231491127,-1,0,1,1,2,0.881290899230693,80,0,53.5,2,11.6368460648148,2,4,2.58333333333333,1,0
1231492977,-1,0,1,1,1,0,1,4,51,1,85.4722222222222,1,5,3.58333333333333,0,0
1231496303,-1,0,1,1,3,1.24626904721246,43,13,126.666666666667,3,17.7386959876543,3,6,4.58333333333333,1,0
1231622220,-1,0,1,1,1,0,1,1,75,2,1.45737268518519,1,7,5.58333333333333,2,0
1231623896,-1,0,1,1,2,0.877962001394391,20,17,1793,3,12.2964351851852,2,8,6.58333333333333,2,1
1231624316,-1,0,1,1,1,0,28,28,3586,3,0.00486111111111111,1,9,7.58333333333333,3,0
1231718395,-1,0,2,2,2,0.113351168408994,599,588,1854,3,1.85964699074074,2,10,8.58333333333333,3,1
1232334337,1231718395,1,1,1,1,0,272,53,3597,3,7.12895833333333,1,11,4.9,5,1
